"","TRAF4","CDH1","CDH2","VIM","FN1","ZEB1","ZEB2","SNAI1","SNAI2","SNAI3","TWIST1","TWIST2"
"TCGA.CK.6746.01A.11R.1839.07",-1.9158628992218,-0.870203472097212,-0.587528335272354,-0.729953788612172,-0.441211534330571,-0.719326417272961,-0.312757544709902,-1.00345989095966,-0.615127998762927,4.1832068812785,-0.662627640410354,-0.864591007562688
"TCGA.WS.AB45.01A.11R.A41B.07",-1.68231918042352,-2.22297737064463,7.81129977355323,5.25539934421686,7.13086567034128,3.56746699996741,7.6466772195956,2.58665029517987,6.54803730603595,0.479105848036,1.12375407748353,6.68294407569728
"TCGA.G4.6295.01A.11R.1723.07",-1.64223519325619,-0.554044454039174,-0.556145973375937,-0.552184744685836,-0.611397203730245,-0.636176625927545,-0.225607859059976,-0.319713848842882,-0.640745964280517,-0.266644951181574,-0.481211750305912,-0.254047133176241
"TCGA.AY.6196.01A.11R.1723.07",-1.54461053534815,-1.58779913697639,3.88815283761771,3.65489067639277,2.49198597787501,2.19508531118836,4.92842676507486,2.54265812439252,0.973967646225448,2.51999965227858,0.2051573713569,3.86117520506599
"TCGA.A6.2684.01A.01R.1410.07",-1.49490795927728,-0.354465672599924,0.836740398389069,0.699053392667892,-0.226756246557141,0.702121922311026,0.740193216095616,-0.534989159150321,0.518057036264943,0.677587409183096,0.0428013692487817,0.261709375459037
"TCGA.AZ.6598.01A.11R.1774.07",-1.48518796060325,-0.208526373999999,-0.223977552457617,-0.35340158957793,-0.148759142632072,-0.795606230506669,-0.402735559172293,-0.145637870024721,-0.390334939351647,0.346622046411436,-0.443059537866178,-0.457567341746325
"TCGA.F4.6569.01A.11R.1774.07",-1.41848291446885,0.0105425383304429,2.07234444178153,3.06131679038328,2.02592752877132,0.956917262793594,2.04052906517627,1.82677352256752,2.11197190904898,0.885351646760019,1.8364187317318,1.64871061085956
"TCGA.CK.5916.01A.11R.1653.07",-1.40215011816982,-0.967380446454927,-0.171346226256148,-0.020641286656275,0.109429875675776,0.0471193090932651,0.306165192716512,-0.466172850567388,-0.0903840547591826,0.320329090989271,-0.683922167921959,-0.777417118480939
"TCGA.D5.6534.01A.21R.1928.07",-1.3969008132573,-0.929964558557726,0.275525433143845,3.67984096114251,1.83142533767345,2.39536001848224,3.65624483261166,0.593475275828249,1.34402060575044,2.37092485778973,1.16155759811709,2.34640324734205
"TCGA.CM.6161.01A.11R.1653.07",-1.37658264138412,0.226370623993892,-0.141821163813795,-0.420086417609857,0.121792012439325,0.00515621401091653,0.410274616984067,-0.590189000643288,-0.270392879626098,-0.598066752016679,-0.500419919203199,-0.434148991066793
"TCGA.A6.A566.01A.11R.A28H.07",-1.3553301929419,-2.17539597672497,6.46928505732264,5.60036274333016,4.09258060334004,1.87900573043007,3.5126311757009,1.06225742352465,3.23867212119206,0.842064334603544,4.42531058696706,1.95561161429283
"TCGA.CM.6167.01A.11R.1653.07",-1.33882198898664,-0.749673387531455,0.44792846099834,2.04655731092391,0.155199804683,7.44310131536501,3.2046089009947,1.08763286647718,0.810347773514341,-0.243547062203523,0.306013869790984,1.97612361029218
"TCGA.CM.5864.01A.01R.1653.07",-1.33128911784171,-0.879087526101057,-0.502254882946916,-0.663176074771834,-0.654401485849176,-0.508068353377088,-0.601311375709661,-0.883579079765616,-0.552018243070904,-0.854351417221668,-0.681520712393097,-0.750480989802335
"TCGA.A6.6651.01A.21R.1839.07",-1.29929149464228,-1.53089675102133,2.43855825560577,3.10033228546815,1.05658172306331,3.85837722239218,1.9132634532051,2.01053090412186,0.627187303524525,1.56819360451233,0.396062080678378,3.30964624444491
"TCGA.CM.6162.01A.11R.1653.07",-1.28817547827337,-0.0524318291376973,2.71888461437181,2.08521001588821,2.04257150636706,1.55714044321624,2.01735555796054,1.24490009026065,1.10320165946133,-0.0658122032658024,1.2965916857784,2.38589449321258
"TCGA.D5.6928.01A.11R.1928.07",-1.27455873105149,-1.46263778872492,-0.0693829563539379,1.45653928785673,0.404600300061598,0.85001520545112,2.55386287213318,-0.281589061482371,0.431191018396795,4.55262449718572,0.420707988240634,0.811965235470923
"TCGA.G4.6302.01A.11R.1723.07",-1.26771967885452,-1.51691136066649,4.54478288653286,3.18361881322229,1.58538992217428,5.95823638027354,1.29244711578697,0.498706909717455,0.553961409640036,0.901151834142294,0.408876794166213,4.51341312440333
"TCGA.CA.5797.01A.01R.1653.07",-1.26191205208233,1.65194666229532,0.104973823491185,-0.280886974050592,-0.380928763995901,0.00414130284249228,-0.340394500132279,-0.206070158665965,-0.247666185774755,-0.728788490419571,-0.242347437079503,-0.14765947569004
"TCGA.AA.3489.01A.21R.1839.07",-1.23576977790002,-0.229546506584034,0.235221211615331,1.61159880114324,2.08726798513543,1.36213658468631,2.8968970654224,1.91168111919446,1.1359616755202,0.7893138937596,0.45779790703832,2.88475729179041
"TCGA.D5.6541.01A.11R.1723.07",-1.22508581828437,0.849118779069759,1.52122641036385,0.827618546355687,0.468036083784932,0.0391088581396757,1.25447933380223,-0.0869695378038103,1.38659398476083,-0.266066442473254,0.360508259339097,-0.628874754639199
"TCGA.AA.A01P.01A.21R.A083.07",-1.16055057195918,-0.670883879344105,-0.0517097934043999,0.585956217790638,0.0295549085399283,0.572721844945439,0.426325868465979,0.0134626359772654,0.558535502120276,1.2985554722419,0.614419608679544,0.24198469167853
"TCGA.AA.A01Z.01A.11R.A083.07",-1.1530246603083,-0.175692726499084,-0.514346737530693,-0.785795580018876,-0.635267787434375,-0.715640441946255,-0.680282577803335,-0.578650106679704,-0.701114179607067,-0.688011587612043,-0.450126049552653,-0.720806019681597
"TCGA.A6.6648.01A.11R.1774.07",-1.15152055740986,1.29476253641999,-0.588608133181684,-0.64933643201787,-0.419930013596265,-0.340543036533359,-0.379985330336084,-1.19378341597011,-0.469395053743233,-0.738952198460235,-0.694726980135034,-0.822017518112022
"TCGA.CM.6165.01A.11R.1653.07",-1.13356634102692,-0.233237225726728,0.0645213944064887,0.128134819402063,-0.206868476784463,0.772409318386599,0.783398051161665,-0.807183150581771,0.0844133258073898,-0.411887788905226,-0.312019766974533,-0.122289595787213
"TCGA.D5.6898.01A.11R.1928.07",-1.11466563345274,0.241329733446721,0.34570171099625,0.116480556251477,0.302676525385723,0.568817918678999,0.248943361592027,0.784303888796859,-0.095211232889401,-0.106063671558435,-0.366680972536228,0.216656690085216
"TCGA.G4.6628.01A.11R.1839.07",-1.08985759370178,-1.56023032328724,-0.532923260822677,0.239042345212954,-0.38691555481346,-0.415780249233972,0.336854056107804,0.113187246453117,-0.556186868488874,0.264686106603728,-0.436929049367026,-0.204814992513047
"TCGA.A6.6654.01A.21R.1839.07",-1.08947496355934,-0.188397962275784,0.9670207215257,2.62658684680326,2.39947894583315,1.43063376738268,1.83556943392181,1.83725052136852,1.09524204951672,0.268804664013417,3.48913796029827,2.8246200393301
"TCGA.F4.6459.01A.11R.1774.07",-1.08639034535836,1.50149153229093,1.23868164325685,0.50657494926566,1.29899628450438,1.59830959374328,0.602819307051136,0.69057320883976,0.160838566822105,-0.259395016359879,-0.179453166180794,0.494979935106982
"TCGA.G4.6310.01A.11R.1723.07",-1.07882111440776,1.07122805353312,-0.1726342204944,-0.0682498684900242,-0.318539423166849,4.14221048185052,-0.510503336749791,-0.676160693251805,-0.551113229987473,-0.944954372815487,-0.378131038357396,0.013094603205619
"TCGA.CM.6168.01A.11R.1653.07",-1.06633436177134,-0.457046825876683,0.5093687267891,0.909968847989259,0.731783817685443,1.73122238229228,1.85117142775602,1.14648276626475,1.71140357792095,-0.092609363525494,0.686136593185497,0.899817553166779
"TCGA.NH.A50V.01A.11R.A28H.07",-1.05194638898397,-0.579940088488638,0.0497065200404699,-0.17431772240201,-0.360537489947953,0.17399910596957,0.20680367652132,-0.353696694864567,0.0041699366229726,-0.510297958351691,0.374701521828063,0.134801346311586
"TCGA.CK.5915.01A.11R.1653.07",-1.04624826772026,1.20137249140653,-0.620010491335681,-0.88690300334145,-0.553172055757696,-0.567155812671561,-0.786778420907461,-0.451622135816247,-0.518478431697835,-0.955043776985357,-0.686020110981665,-0.864591007562688
"TCGA.DM.A0X9.01A.11R.A155.07",-1.0190427532832,-0.141646411285482,-0.475537530318909,-0.709331268577394,-0.547169572191325,-0.477764674038099,-0.627552011071626,-0.438084898209914,-0.537061013662749,-0.751451171011546,-0.522718818129914,-0.810777379838799
"TCGA.CA.6717.01A.11R.1839.07",-1.0151498395586,-0.8703354517347,0.201021729901001,0.953251364325757,0.182638242496683,1.25920205690338,1.54739663218868,-0.341934417773517,0.0515121913101834,0.409690110456973,-0.231090831496309,0.191320312829999
"TCGA.D5.6931.01A.11R.1928.07",-1.00924307550378,0.327315744749869,-0.0582862096473861,-0.174706414883297,-0.224914139850976,-0.245909286804873,0.347843811381253,-0.932643037914987,0.0289093901723118,0.718231626507065,-0.426968743222712,0.0756105436462589
"TCGA.AM.5821.01A.01R.1653.07",-0.990425739827754,-1.67352975211171,-0.382531407562172,-0.125793647759574,0.111913569983841,-0.260805890845572,-0.212567578518333,5.44466794804393,3.16728540470114,2.4921144710537,0.129008178045626,0.503581739880902
"TCGA.F4.6460.01A.11R.1774.07",-0.989480526910931,0.170691484881571,1.03763574079442,0.239499720359647,-0.224445215362363,1.82482449757269,0.363294390692843,-0.246139369603975,0.0355691204172961,-0.00904935339901643,-0.152259839077791,0.489142098760904
"TCGA.AZ.4323.01A.21R.1839.07",-0.984714835819862,-2.14606166591601,0.550072873469218,1.59363280094989,-0.275473622995277,1.35956613435806,1.96336355342947,0.742510336180331,0.573293973164572,2.39868796836973,3.76023251748224,0.816638854812546
"TCGA.CM.5861.01A.01R.1653.07",-0.982999107490002,-0.996266262031769,-0.23975930469016,-0.633414676404022,-0.417415662688747,-0.714992072169561,-0.742027688176332,-0.461414679911415,-0.639642855361108,0.76933676735487,-0.432662498130749,-0.331865407912842
"TCGA.CM.6163.01A.11R.1653.07",-0.981986430090011,-0.265672898331661,-0.521239565143624,-0.37253375288998,-0.495791257707071,0.25803358622382,0.457383689948785,-0.712769116328336,-0.101472121350911,0.0134381823546602,-0.00602243428206918,0.21742725098025
"TCGA.F4.6805.01A.11R.1839.07",-0.977785878322163,-0.198292961939013,0.796302084309723,0.945740750653598,1.15663418508385,1.597006548691,0.926939543438597,1.49312606248355,0.763598481279305,-0.0110184059750405,0.253018507476035,0.0290669904537837
"TCGA.D5.6531.01A.11R.1723.07",-0.965392155657271,-0.631714271094509,-0.318191684422286,-0.178258736598781,4.12284964811379,-0.278856340937474,-0.0697351365708943,1.36122217714817,-0.313292222353215,1.83697193484929,-0.490357669939473,-0.0949095570277745
"TCGA.D5.6529.01A.11R.1774.07",-0.964972739617695,-0.886098295622358,0.241040122571162,0.886431598416891,-0.184924468603376,0.366658963826887,1.33565195085302,0.247202817609227,1.24469641363571,0.321878857437247,0.591101278558714,1.02407887315302
"TCGA.CK.4951.01A.01R.1410.07",-0.938515725867589,-1.40182868972861,-0.107586394586087,0.264727791507056,-0.272749787706845,0.00352089658259389,0.496141084236057,-0.196070737585755,1.32974644258608,0.555092170760897,0.780662192215223,1.45867521795258
"TCGA.F4.6703.01A.11R.1839.07",-0.933284174766426,-1.13767621588564,3.41444620054512,3.17024935400397,5.2407952184231,1.83839393117408,4.21080458916655,2.28131527099034,7.86004656608215,0.900063813177105,2.35854706202192,3.92514851067767
"TCGA.F4.6704.01A.11R.1839.07",-0.926617405554896,-0.376270078011625,2.48227713217871,1.83362437013219,0.818191615648111,2.44762986272097,1.17622872837947,1.24975619736167,1.64628305011457,4.92565646566511,1.37601580180077,0.949929138329741
"TCGA.QL.A97D.01A.12R.A41B.07",-0.917086875555703,-0.138081603750966,-0.57489422923302,-0.624690949799468,-0.668438380492579,-0.518153039311849,-0.58702172854377,-0.38577473205057,-0.483890501219358,-0.416542395668496,-0.593218277425624,-0.74589950274164
"TCGA.D5.6930.01A.11R.1928.07",-0.903239896908103,-0.993523692429351,0.204852777603273,0.607223298223833,-0.193286459856793,0.062824661904048,-0.068715122273803,0.0988423082775225,-0.339216275751144,0.143406267210934,0.576029915109362,0.682846031581198
"TCGA.F4.6855.01A.11R.1928.07",-0.896770408048408,-0.563933285869979,2.97278415436998,1.9718000136027,2.55245860236246,0.743769194144854,1.2775470870273,-0.00270347991239775,0.923718219202882,-0.691965615022118,1.84011764514408,0.231875267762151
"TCGA.CM.6677.01A.11R.1839.07",-0.881088253428116,-0.0129634303264621,-0.280050587463769,-0.11888094453409,-0.423165537781236,0.058840683216976,0.0340688344829187,0.0286515882354519,0.0824389927264056,-0.568642419182507,0.0159972795108036,0.382972208484169
"TCGA.CM.6169.01A.11R.1653.07",-0.859890628755386,-0.555612919852016,0.166792841925522,0.810534297362222,0.150468362309737,1.68195971271764,1.69179675239977,0.476757041522566,0.370632657568821,1.12549114232548,0.379247258198183,0.183455566303504
"TCGA.CK.4947.01B.11R.1653.07",-0.858777677828832,0.263164139674386,-0.431597518662141,-0.266970509521186,-0.547413674471218,0.137914929065419,0.7167218657548,-0.882026401968304,-0.229060415334057,-0.179008843000146,-0.092647441557408,-0.0503929140157166
"TCGA.AD.6899.01A.11R.1928.07",-0.85754300677159,-0.645697625465827,0.428210974773841,0.652925729045055,0.224134910708338,0.910609953131329,0.664710846026597,-0.641854326838617,0.142678015116448,-0.199537941016484,-0.100705581769068,-0.0898925355481466
"TCGA.AA.3712.01A.21R.1723.07",-0.854917147056156,1.30452164416368,-0.0750019047339675,-0.00562187276278953,-0.0213118528229367,-0.0614923609035288,-0.210208975867893,0.327265311230098,0.626738772150087,-0.807922112814501,-0.0503259872226533,0.0182623865994929
"TCGA.A6.5667.01A.21R.1723.07",-0.841000289407042,0.568150837899485,0.122543476401484,-0.396355857034524,-0.301196267867817,0.335863729726961,-0.24143736830339,0.477654975670409,-0.409377978192831,-0.716066606255879,-0.242820082451319,-0.0123757846400382
"TCGA.5M.AAT6.01A.11R.A41B.07",-0.824043695192061,-2.34796492175399,2.3490679454318,0.864544374915391,0.954736526468463,-0.0900532551810187,0.728888560601815,1.2072583826684,1.20246357395539,-0.063880302625175,3.41284511986419,0.234689490161408
"TCGA.F4.6856.01A.11R.1928.07",-0.822627509167473,-1.49209906905505,-0.318072883127251,-0.543312600695789,-0.414727955500075,-0.5807129094273,-0.642221113003042,-0.727438675304927,-0.638592086144182,0.303032211352445,-0.420189525781851,-0.220695247480284
"TCGA.AZ.4615.01A.01R.1410.07",-0.821619660804171,-0.592526618441965,-0.187163266002067,0.523720427213233,-0.08870145652834,-0.320329252019514,-0.101082666256424,-0.492648703014825,-0.329133263952655,0.181550690024641,1.51827626649491,-0.233283867319818
"TCGA.DM.A1D8.01A.11R.A155.07",-0.796511368595485,-0.699036900539299,-0.502223124184877,-0.793066161340628,-0.658495663987129,-0.664831280231939,-0.699228024727136,-0.0643286124461204,-0.680367119059744,-0.10910482284162,-0.435373258351462,-0.532554642759864
"TCGA.CM.6674.01A.11R.1839.07",-0.79442792332473,-1.02551015121976,-0.145883932853908,0.247426413904412,-0.0441791963324183,-0.0652224747224322,-0.300085959842921,-0.211936441683309,-0.0354730815762793,0.713412489744181,0.604549661209254,0.931544560453642
"TCGA.CA.5796.01A.01R.1653.07",-0.792344478053976,0.377271734191928,-0.585360505700574,-0.62501954137874,-0.654440584328076,-0.403647646922083,-0.676544187354052,-1.3899292076181,-0.560539676657353,-0.567060808218477,-0.753520357366509,-0.811070528005388
"TCGA.DM.A1D9.01A.11R.A155.07",-0.785928534689344,-0.677003746391117,-0.53308558338421,-0.736346945313589,-0.641340607292018,-0.574719943964914,-0.727197462298836,-0.603765852991438,-0.53053445152155,-0.300023311425821,-0.369390574312403,-0.781387182222748
"TCGA.AZ.6605.01A.11R.1839.07",-0.785563800388758,0.203770588160191,0.388343142160753,1.54702595793295,0.471120223442701,1.59586717245762,1.92542673663307,1.19072583041694,2.30101893924838,-0.0726959261528731,3.32499795360045,2.80388190045938
"TCGA.AZ.6601.01A.11R.1774.07",-0.779824632313181,-0.768043288353819,-0.0994067489853495,1.05810569121028,0.466336972130967,-0.355426481272036,0.481297212682345,-0.0520700506728685,-0.076547159995305,2.88736860431964,-0.372401371668657,-0.0871034401345971
"TCGA.NH.A6GC.01A.12R.A41B.07",-0.765731514824881,0.343021082083443,2.82258638243305,0.142450514418385,-0.228925988226153,-0.231995243981795,-0.241395906441043,-0.658781926098755,-0.343868546521168,1.35598705694583,0.259180273977734,-0.14141960757264
"TCGA.AD.6964.01A.11R.1928.07",-0.750541495855496,-1.26046296861471,-0.0847424346764051,0.993182380777593,0.306252535532303,0.11319463191339,0.935609533755449,-0.337484361776118,0.391522824138121,1.4258220806529,-0.114033486187575,0.768587682477611
"TCGA.G4.6627.01A.11R.1774.07",-0.742530266017273,0.13655063615872,0.178771776466494,0.518090890383028,0.0686617864422493,1.92425261967109,0.524300511607369,1.84102272511706,-0.146352422437808,-0.0808746593594852,0.510409824210937,0.296451621030818
"TCGA.CK.5912.01A.11R.1653.07",-0.694686727041564,2.95892127128099,-0.560022894845599,-0.549752250278404,-0.5427393434133,-0.126710135875239,-0.35664125216766,-0.533392464973213,-0.351098050742544,-0.64038811385284,1.00633761436778,-0.572029137306586
"TCGA.A6.5659.01A.01R.1653.07",-0.69367532791599,1.87166487372253,-0.304804778097581,-0.417005450319533,-0.53791673398247,0.139354776028294,-0.422304246115541,1.35897294014058,-0.178220013442955,-0.759284921960904,-0.620299235408367,-0.579190328233267
"TCGA.DM.A280.01A.12R.A16W.07",-0.691640741134099,0.102631210623809,0.190299030836242,-0.284187511683106,-0.337800088020196,-0.813238872759381,-0.690894715229211,-0.94769884062429,-0.654517268784321,-0.270429141172693,-0.360873690063392,-0.0568421736806808
"TCGA.A6.2675.01A.02R.1723.07",-0.691063813280134,1.40464837938775,0.670318604051938,0.582841508891509,0.016482810667818,0.305128260790384,1.23454641227078,0.511931631027234,0.684894806886903,0.202058558363609,0.650242189151819,-0.0964925571273567
"TCGA.A6.A565.01A.31R.A28H.07",-0.679894677507631,-0.373584476026478,-0.304324867915657,0.714581086843656,0.0513349694194919,1.3085011887107,0.924106753539677,-0.357499710078962,0.428472666507104,0.896974895119838,0.0368041018715877,-0.276284515527514
"TCGA.CM.6172.01A.11R.1653.07",-0.679133394076502,1.35246484433094,-0.451063287291219,-0.4003634691422,-0.532385992834561,0.1917030277749,0.0140112649475731,-1.06223276208259,-0.0196346900883572,-0.113377295412239,-0.388200238288354,-0.283956621830251
"TCGA.CA.6716.01A.11R.1839.07",-0.668248177255272,1.10567222387897,-0.101412255995597,-0.409892767732511,-0.10012900053622,0.217207400005722,-0.490207755131229,-0.930704116384963,0.0183930851406131,-0.670661633781793,-0.394752400599617,-0.224891454093462
"TCGA.A6.5661.01A.01R.1653.07",-0.663258504080082,0.360157236775516,-0.428153457356567,-0.665069674419934,-0.508400005017741,-0.400042820624511,-0.51135120559309,-0.601390068891936,-0.333284663645758,0.334319448375792,-0.388818847672055,-0.727397665598905
"TCGA.DM.A1DB.01A.11R.A155.07",-0.656051024789762,0.562577033608486,0.0710778143918946,-0.748676454735348,-0.564468748252151,-0.873754390475335,-0.774019976063033,-0.290973353654928,-0.732847277452671,-0.702251393707656,-0.622170123338475,-0.744509142865816
"TCGA.D5.6920.01A.11R.1928.07",-0.636543704989024,0.993472545524407,-0.510053423403185,-0.357148578814717,-0.508026042144809,-0.312382678511155,-0.0581966676634821,-0.703580697045871,-0.255843104863852,-0.3077721436657,-0.549407063414015,-0.238066370266174
"TCGA.AA.A01X.01A.21R.A083.07",-0.633204284087396,-0.109868541002601,-0.388611446116991,-0.67860794163626,-0.288013465608791,-0.255918032600884,-0.521601995016111,0.820221254710588,-0.684079925296602,-0.101939806729403,-0.519314149630479,-0.434065234447768
"TCGA.DM.A0XD.01A.12R.A155.07",-0.628281507273412,-1.01763812074892,-0.0702722016910328,-0.417480959974555,-0.406986139869345,-0.550870628115446,-0.61756495058315,0.931305392402354,-0.402809014267342,-0.152354983062699,0.210679676473199,-0.277993150555634
"TCGA.A6.6652.01A.11R.1774.07",-0.619286574255337,-0.737372534010633,-0.496264239425984,-0.7280556767557,-0.6185240794186,-0.562654234771635,-0.707592824247097,-0.83661360252303,-0.602233218643734,-0.375070220927116,-0.412506721600751,-0.460322934512265
"TCGA.A6.2685.01A.01R.1410.07",-0.60944798012142,0.733002307559468,0.442827062814504,1.32909137695257,0.173110883610498,1.77882780226857,1.34965346431729,1.20911477348631,0.186789783863095,0.502495645077882,0.236640418586955,2.03427583088159
"TCGA.F4.6807.01A.11R.1839.07",-0.588171244465269,-0.278705947415448,0.184525993647801,1.07951984678976,0.490716117139166,1.70912928495846,1.0901187382904,0.755729555442636,0.325344901836017,0.393205265979531,0.345793696807685,0.911015813130489
"TCGA.DM.A1HA.01A.11R.A155.07",-0.580294091410438,0.2506976928274,-0.569401139650701,-0.958390991510237,-0.639800745595821,-0.859444471983103,-0.924933544915265,1.65049672475955,-0.788119990857795,-0.804520057016034,-0.740572422756716,-0.730823311317048
"TCGA.CM.5862.01A.01R.1653.07",-0.576408563271368,-1.11357659834814,-0.438258624937231,-0.47612346198262,-0.506555775931614,-0.134479058806305,-0.440950275413157,-0.0265779643138771,-0.239562144752407,-0.831380906307834,-0.0566012812891512,-0.371901071807035
"TCGA.5M.AATE.01A.11R.A41B.07",-0.569727164919277,0.610248968912848,-0.48511103269803,-0.678427610371936,-0.575318445135581,-0.411099375844001,-0.558561046628321,-0.122880301260571,-0.544285880188969,-0.742805384902805,-0.62517976225019,-0.807092088601676
"TCGA.G4.6625.01A.21R.1774.07",-0.566026702509826,0.331991041569321,-0.369068044958484,0.218730367923962,-0.367242705191701,0.118711395133865,0.749498780023879,-0.163377571492099,-0.334738912341315,0.517239656011021,-0.10635647422917,1.37651835035046
"TCGA.F4.6854.01A.11R.1928.07",-0.557338839413039,0.0842700924754463,-0.058221515872862,-0.10182461126014,-0.338258634046975,0.0669583276516171,-0.171880633130851,-0.05146702626966,-0.322690180324275,-0.645626536743772,-0.426155515156498,0.0376604195658008
"TCGA.AA.3655.01A.02R.1723.07",-0.548941570700597,-0.0399662805187342,-0.559565333422147,-0.331404873627714,-0.506442398918079,-0.265483748562164,-0.206655589298067,-0.397452277610512,-0.277763502285812,0.185117275822722,-0.0486613024204459,-0.243309534617171
"TCGA.A6.6138.01A.11R.1774.07",-0.512996352037581,1.85324539071331,-0.326805366437559,0.345473531852847,-0.315080048637383,0.134917075573599,0.364425669734459,0.178595586830326,0.0814882652192874,-0.182097761057413,-0.437790932103868,0.159610056866942
"TCGA.DM.A1D6.01A.21R.A155.07",-0.504312323764048,-0.380492548143835,-0.54078061380124,-0.984801289809319,-0.659006411985704,-0.759732876586992,-0.882737965055445,-0.714344902725041,-0.719515228932991,-0.888817798431103,-0.483742951623117,-0.746343412822475
"TCGA.D5.6540.01A.11R.1723.07",-0.502518478664203,-0.659192423635217,-0.144893529978467,-0.109253976623327,-0.0872564111445953,-0.572911636545431,-0.379403814595833,-0.099704576888357,0.330175392605633,0.0514711493621766,-0.284678158970567,0.117664742058967
"TCGA.F4.6463.01A.11R.1723.07",-0.501726516647042,-0.0198088260884478,0.986887591556828,0.240075112601884,0.703870414580022,0.653690481980757,0.241650797322366,0.84968581934619,-0.0219237239121156,-0.320934543634809,-0.177518563801055,0.517393206358208
"TCGA.A6.A567.01A.31R.A28H.07",-0.494327438224523,-0.255838519079661,0.26990530851337,-0.486241489532318,-0.464913440041141,0.242305204634499,-0.447060389355395,-0.347778692600963,-0.400755177840815,-0.649490338025027,-0.169181238455552,-0.431401773962756
"TCGA.D5.7000.01A.11R.A32Z.07",-0.485536318960864,-0.109705642360505,-0.173929272235328,-0.065467677933783,-0.206236179061185,0.0829167228741924,0.0437840311144907,-0.517395812145765,0.385329513520322,-0.228065319981792,-0.459497865871274,0.383181600031733
"TCGA.G4.6293.01A.11R.1723.07",-0.479578565959818,0.628165703717383,-0.586799059995901,-0.359974063724702,-0.590919762485045,-0.0933916056126507,-0.27303550608095,-0.976416227212851,-0.133674951463099,0.629305815425438,-0.577912908179442,-0.55371994038761
"TCGA.G4.6303.01A.11R.1774.07",-0.476553174473532,0.269034538858524,-0.347095686629208,-0.221765478277244,-0.340925460446927,0.220327525345494,0.0955494286708194,-0.372806406153104,-0.306056755380923,-0.540831541828421,-0.15835557424078,0.57663426299495
