"","TRAF4","CDH1","CDH2","VIM","FN1","ZEB1","ZEB2","SNAI1","SNAI2","SNAI3","TWIST1","TWIST2"
"TCGA.AZ.6599.01A.11R.1774.07",0.27856102025431,0.014268368208518,-0.618470779502008,-0.995375521616195,-0.691746743124505,-0.859967005934215,-0.885862300075042,-1.36948690043123,-0.901954206062004,-0.33236141747896,-0.732912787466393,-0.821917010169192
"TCGA.CA.5255.01A.11R.1839.07",0.280048079493849,0.412698426270393,-0.545599711878062,-0.91851750571514,-0.632043794608997,-0.697792864427188,-0.824397975731859,-0.979479767246669,-0.694319956202539,0.0345351742406326,-0.671895196720486,-0.678668064649864
"TCGA.CM.5863.01A.21R.1839.07",0.282758873442832,-0.146965957164152,1.14000011209868,0.758619455198979,1.36111246955365,0.06086173268581,0.119594159829527,-0.72962408856181,0.00901566553381777,0.642993649909444,0.602087966564375,0.102060883934515
"TCGA.A6.5666.01A.01R.1653.07",0.285413991439388,0.456430174569188,-0.426725489315253,-0.749455024866577,-0.57353251599286,-0.807253309404383,-0.708080919588643,-0.265178654684838,-0.665706702141617,-0.927285973824694,-0.673902781106168,-0.651254523242815
"TCGA.G4.6311.01A.11R.1723.07",0.292712796335345,0.275750190572767,0.369294942439966,0.47214848432796,0.364026073920779,-0.240938634618299,0.331972577858642,0.737872110159302,0.382503169586269,-0.753743976167456,1.14012984948353,1.11287764064387
"TCGA.AA.3502.01A.01R.1410.07",0.299991006810124,-1.09939597314238,-0.596361976121008,-0.813309755826164,-0.694815921313652,-0.693210959954505,-0.785470272908746,-1.23612167128661,-0.713064857497937,-0.194915178769268,-0.729151318049018,-0.824128184911465
"TCGA.D5.6532.01A.11R.1723.07",0.300820606907369,3.53084602809346,-0.480582468481343,-0.813947319445776,-0.564288484112535,-0.702136256550728,-0.727956371829885,-0.332828529203171,-0.479498603905988,-0.817119870534851,-0.630900161382619,-0.459795267812404
"TCGA.AA.3492.01A.01R.1410.07",0.302143194838466,-0.700719341507928,-0.509754655789928,-0.281883286794038,-0.60575679675621,-0.674631944564731,-0.5008600423352,0.27325611281062,-0.156597091038901,1.63140496888011,-0.219238785420189,-0.496246148412305
"TCGA.AD.6963.01A.11R.1928.07",0.315018542897939,-0.107528996333716,-0.57678446369957,-0.612961921069659,-0.649654607985279,-0.632919698677172,-0.450866745768904,0.284396658537047,-0.618542667453999,-0.417051907925365,-0.255991596857094,0.634736229612946
"TCGA.AZ.5403.01A.01R.1653.07",0.334968429708267,-0.128901433908927,0.322082602042725,0.430410699680898,0.0190088215640175,0.667906092141833,-0.109769713668546,0.486415335659355,0.202305524273689,-0.947103877649152,1.87985460971285,0.840769136753795
"TCGA.DM.A1D4.01A.21R.A155.07",0.339023968344923,-0.253500531339349,-0.616071228592387,-0.908812459464578,-0.681464267173594,-0.837581388282538,-0.860166704511137,-0.605714678206916,-0.754745148926728,-0.278124899219148,-0.650261244959023,-0.796304236071191
"TCGA.DM.A1DA.01A.11R.A155.07",0.34295721872893,-1.16292269096269,-0.544381116416118,-0.816473242268956,-0.579337956469611,-0.874743257191841,-0.798125587931009,0.734538969799232,-0.654953212129049,0.274881659160445,-0.654065576824332,-0.678048265669075
"TCGA.DM.A1HB.01A.21R.A180.07",0.359358047633088,-0.729570964538034,-0.426633741780473,-0.582686002435207,-0.313465543957466,-0.765826181727293,-0.744431426525022,0.216937154861333,-0.516845300474806,-0.352232395496842,-0.329503011953596,-0.324553455071915
"TCGA.A6.A56B.01A.31R.A28H.07",0.37111930852208,0.263686369446859,-0.0150578295103829,-0.0367163574007786,-0.144855661882035,0.107881563722125,-0.117353298225182,-0.453526944651929,0.179576180310828,-0.51250053737878,-0.0382712133522496,-0.0678561690825353
"TCGA.D5.6537.01A.11R.1723.07",0.381898002475148,-0.0186089930561744,-0.580200294994442,-0.752569262554072,0.946347094342809,-0.844731549866458,-0.718732681958913,-0.498451162281464,-0.413555879001115,-0.803437343470188,-0.496100079518138,-0.113093119018213
"TCGA.QG.A5Z1.01A.11R.A28H.07",0.386378638371016,0.073976758625026,-0.301933550759157,-0.300944796919306,-0.319418047976849,1.11327499280703,-0.324460811399298,-0.714045591342427,-0.273822786458398,-0.679233116019741,-0.394099037879752,-0.159980074348692
"TCGA.AZ.4616.01A.21R.1839.07",0.401299367529687,-0.361354981731915,-0.343281106433178,-0.164643062162255,-0.174905460756255,-0.517365948559676,-0.543274477848164,2.29421867272761,-0.229872011986475,0.601755001619128,0.922876319127809,0.512577200764241
"TCGA.F4.6809.01A.11R.1839.07",0.409796341646728,-0.373937339915091,0.690332505388803,1.37425469882735,0.00335018089941264,1.65711056406665,0.71219989859054,1.55366839207429,0.0928393553791876,0.475629488366739,0.0906903080368479,2.50696468601395
"TCGA.AZ.6608.01A.11R.1839.07",0.445384921747138,0.333864884949303,-0.625655317225521,-0.993245516519354,-0.686644062909372,-0.898933618285371,-0.897479231620692,0.082655284607456,-0.781532476151679,-0.363717650953759,-0.702128282293213,-0.830401555676475
"TCGA.AD.A5EJ.01A.11R.A28H.07",0.446956915220225,0.217620246280466,-0.0228422549613009,-0.447252425136361,-0.208970416631654,-0.443123633922329,-0.494541044580129,-0.482464413139471,-0.145854201472405,1.33941729375891,-0.463471330639243,-0.497234476516806
"TCGA.AU.3779.01A.01R.1723.07",0.45591321594478,0.0977956499644621,-0.354557819457951,-0.0537422047099384,1.19115930437771,0.119364151344567,0.0579136040017026,-0.470179441538341,0.49460619944128,0.0183210081496525,0.09514916106656,0.0958712697885295
"TCGA.F4.6570.01A.11R.1774.07",0.474717768876632,0.638710182122986,1.15206020792042,2.20811470412766,1.31364484381244,-0.30875454928292,1.36753271157835,0.174376616826856,1.00747433120454,0.278506626571293,-0.310359715950481,-0.239155206313506
"TCGA.AZ.4684.01A.01R.1410.07",0.475945906531292,-0.664329888713348,-0.429364995315836,0.103711306421441,-0.479103612917772,-0.23794790908174,-0.285710764783835,1.61153452577341,0.0849976753971308,-0.311837626881965,3.15412970102148,0.726416224798268
"TCGA.AZ.4614.01A.01R.1410.07",0.486847456858973,-0.323240292393575,-0.577601957759466,-0.788662117457559,-0.66092586288645,-0.795369363070278,-0.842722544387865,0.0390504579623133,-0.746201189392375,-0.94845726958146,-0.46073160930506,-0.727732692075007
"TCGA.CK.6748.01A.11R.1839.07",0.495931585025322,1.67526498113795,1.32956228145786,1.38305216291302,3.90849548900623,0.900915111518961,0.129125402249043,2.83055826054476,0.547866153148407,-0.712176267877913,0.898365949576588,0.292783081117501
"TCGA.G4.6320.01A.11R.1723.07",0.496281690185347,-0.0379774839124525,-0.580653151416111,-0.819826941141242,-0.655289683998198,-0.7573589933327,-0.8432006678891,-1.03322596779687,-0.71024381378692,1.19994892827977,-0.445997353216489,-0.560621485795312
"TCGA.CK.4948.01B.11R.1653.07",0.500616318736588,0.0269778156766136,0.189822649405656,0.712017581322898,-0.15611847252174,-0.0965756083976532,0.268859226028214,2.07939342990358,0.340548591615355,0.165814191674475,0.49681779443759,1.78035088898195
"TCGA.DM.A28K.01A.21R.A32Y.07",0.502122552092396,-0.965102500267786,-0.53284209954191,-0.571042020265721,-0.56305929263161,-0.803462059661503,-0.804799110850827,-0.504114969951745,-0.478188123760287,-0.758191593576373,-0.648155192787545,-0.821146449274157
"TCGA.AY.5543.01A.01R.1653.07",0.52270759925795,0.856876834384807,-0.611903773262589,-0.757242710979385,-0.64893616688495,-0.636923964621527,-0.62375772583323,-1.17518869632519,-0.549939893112834,0.488823732851903,-0.407453586522652,-0.864591007562688
"TCGA.AA.3685.01A.02R.A32Z.07",0.540549327492109,-1.75431242828172,-0.465508819017227,-0.28017061813416,-0.590984134197838,-0.498962664682317,-0.300524195982912,-0.235431284809046,-0.181007268232116,-0.245325047683221,-0.0793079526935124,0.471946864874967
"TCGA.AM.5820.01A.01R.1653.07",0.542494151003762,1.04282596368751,0.194637042480695,-0.329204957859391,-0.30924980180269,0.226084719979991,-0.254067753724874,-0.141383686917414,0.127207326601662,-0.855497819799622,-0.599032510565693,-0.374991691049076
"TCGA.DM.A285.01A.11R.A16W.07",0.546328832227097,-0.101069818660924,0.896835033669728,-0.078466536341722,-0.150729366292519,-0.305384945508986,-0.360336343836645,1.09525760386738,-0.274027507573171,-0.562852024679968,0.647116705786227,-0.498005037411841
"TCGA.CM.6675.01A.11R.1839.07",0.556441261147435,0.157144868935575,-0.0285364833698675,-0.587984191812038,-0.412427240834609,-0.493349399913683,-0.52558574522042,-0.652321421954163,-0.388758122998378,1.70068271355623,-0.301547428344084,-0.729600464679276
"TCGA.5M.AAT4.01A.11R.A41B.07",0.557354091112336,-0.903844886078746,-0.503923982329638,-0.805485786417557,-0.615679540022622,-0.666779131083277,-0.695256345697942,0.920151641761987,-0.609212949854529,-0.77818464223913,-0.613799203101349,-0.756469588062659
"TCGA.AY.6197.01A.11R.1723.07",0.593992844662331,0.0237923198558271,-0.611221548003971,-0.614800988680508,-0.601558278989208,-0.560533393929136,-0.531467294086051,0.12584085523504,-0.372234677683027,0.657382063746644,-0.304189840337011,-0.693375726950743
"TCGA.DM.A28F.01A.11R.A32Y.07",0.655324593265672,0.896582345433447,-0.511591958986412,-0.741766807245913,-0.635412619024117,-0.654120704994771,-0.803258199105902,0.796346770309109,-0.584093205302343,-0.921654801902426,-0.514010790532007,-0.426803535578256
"TCGA.AA.A02K.01A.03R.A32Y.07",0.672483438899669,0.563874693652757,-0.532237506812721,-0.777707846328488,-0.630916282040604,-0.765359300657648,-0.741613069552868,-0.38431889028881,-0.788843471302236,0.143745942048847,-0.722262048376974,-0.598161202442545
"TCGA.CM.6171.01A.11R.1653.07",0.675537946636586,1.78692721972552,-0.603997017765298,-0.561989559290491,-0.584514119624646,-0.311907024573495,-0.180642206928456,-1.1102513312118,0.107346065829265,-0.594399325251092,-0.601548652103893,-0.789226801763535
"TCGA.AZ.6600.01A.11R.1774.07",0.691579722459793,-0.746421822049433,1.19105996770444,0.894568452350312,0.677819501127271,0.148891706016402,0.333617406676282,0.67992564656705,0.0463981386081306,0.410135933681733,-0.252259088553188,0.237001172846512
"TCGA.QG.A5YX.01A.11R.A28H.07",0.69201532997533,0.390749166619543,-0.596766606274395,-0.83814242329629,-0.663777336343112,-0.696697078381756,-0.831722292440405,-1.21902130773577,-0.737714207255661,-0.882990251993166,-0.739885465145228,-0.864591007562688
"TCGA.AA.3509.01A.01R.1410.07",0.742229783935339,0.0670243539645874,-0.462202379013823,-0.45276770028495,-0.610014624443165,-0.445116994026492,-0.243678145788047,-0.253995192988109,-0.075320158362425,-0.729478454934081,-0.431888657178853,-0.428922578039601
"TCGA.G4.6304.01A.11R.1928.07",0.749971439901867,-0.568088788112931,-0.50718219606476,-0.811956036198084,-0.472100275940953,-0.908862859965,-0.820169128189377,-0.729594377505448,-0.858560617536762,1.86936311509585,-0.606446555613798,-0.718293321110832
"TCGA.4T.AA8H.01A.11R.A41B.07",0.756294779386444,-0.813398853272285,-0.578857016985233,-0.955410920626099,-0.670760216530801,-0.804476970829927,-0.819331231186389,-1.0829886859755,-0.783488258452036,-0.445112233988544,-0.734446568035719,-0.803356543393139
"TCGA.NH.A8F7.06A.31R.A41B.07",0.757755847046151,2.76153161125774,-0.583031529817706,-0.861442810487424,-0.628501635350905,-0.810315040341433,-0.826826906098177,-1.15310127694343,-0.735660370829133,-0.950994216027119,-0.660899241158515,-0.695746039269165
"TCGA.CA.6715.01A.21R.1839.07",0.769047413101795,2.37114582388023,-0.356606847734696,-0.685338128888936,1.46639658150682,-0.674353680157397,-0.67767809056417,-0.366079602910744,-0.411830656402833,-1.00629221815541,-0.631332261195579,-0.709833902589256
"TCGA.A6.6137.01A.11R.1774.07",0.791599014444107,0.970934567266771,-0.576170460966814,-0.365970874325568,-0.53932305010044,-0.294587738200175,-0.146052517057548,-0.590618160346302,-0.384807469252771,-0.212779952275729,-0.575853193789515,-0.168791270670176
"TCGA.5M.AATA.01A.31R.A41B.07",0.806775256455876,-1.4813522098956,-0.579009929543199,-0.123282546684147,-0.499182932841582,0.320524918307908,-0.36495199381646,2.38088472372741,0.106814718469886,-0.869244035896394,-0.353772425040754,-0.631471209828989
"TCGA.CM.5344.01A.21R.1723.07",0.821793276500802,-0.550693983671528,1.68404887833655,0.739158800261639,1.86512405556729,0.0371069993196235,0.011079281479242,0.122007028554788,0.912720256402769,-0.908020041611844,0.854153913754567,0.415871808437389
"TCGA.SS.A7HO.01A.21R.A37K.07",0.828163059955898,1.28709947370851,-0.584388922832267,-0.663663250484576,-0.542110404338447,-0.567605422157302,-0.618679434946347,1.16380101089558,-0.50141701374431,0.588624446166073,-0.289413880245045,-0.828140126962787
"TCGA.3L.AA1B.01A.11R.A37K.07",0.837934189606645,0.149668438046618,0.131717053629002,-0.238882640689369,0.10955785923693,0.477154058925538,0.236237400117658,-0.623873635691854,-0.110525564824619,-0.270991727622986,-0.577865411953352,-0.216574421824229
"TCGA.NH.A6GA.01A.11R.A37K.07",0.863121876859735,-0.157632893990201,-0.552656038302973,-0.321605013884784,-0.656098327437929,-0.170613131397288,-0.162161500246525,-0.918317907110302,-0.416099323530611,5.6186886685548,-0.558621331275364,-0.485542052500845
"TCGA.AZ.4313.01A.01R.1410.07",0.863528936246604,-1.59417485928555,-0.50810437641434,-0.516904215801523,-0.532842466503801,-0.867649570945764,-0.773980088701788,-0.769672391719417,-0.539823092392489,-0.415852431153986,-0.00698394324924531,-0.587381725573962
"TCGA.G4.6306.01A.11R.1774.07",0.974685975264937,1.93187499435197,-0.630456771545655,-1.00473112874248,-0.687936487497453,-0.865055269382609,-0.894561418662276,-0.992663773405137,-0.832166169344369,-0.471288426185177,-0.637887898840458,-0.746703566284284
"TCGA.AZ.4315.01A.01R.1410.07",0.990791806839531,-1.0618115776681,-0.204194196208148,-0.423013455766486,-0.514999915914274,-0.680825315230823,-0.550064513849513,-0.63198805530729,0.114782278749052,-0.0880821348264413,0.168566742155423,-0.494437005441354
"TCGA.AA.3496.01A.21R.1839.07",1.00437162613378,0.312860700902829,-0.29447259418086,0.0891144551303118,1.36572129982122,0.155222975201596,0.376121851168897,1.93281668436312,0.477190329072209,-0.374592553186301,-0.106529082465446,0.24494130033013
"TCGA.G4.6322.01A.11R.1723.07",1.00544523461436,0.150033996891286,-0.592467410894658,-0.340184603020983,-0.515625894138069,-0.14750046230891,-0.589286385961805,-0.135224694974426,-0.38229913870089,0.420570320108858,-0.459656572773085,-0.796965913361492
"TCGA.D5.6922.01A.11R.1928.07",1.00707233591791,1.23316854581672,0.0640085492120794,-0.0483765035572161,0.0172535990431737,0.613671947924241,0.267117827809665,-0.44064335028557,-0.139845736132993,-0.493951106777152,-0.292895006084038,0.733502034767826
"TCGA.AA.3495.01A.01R.1410.07",1.01405725342902,0.760027952782897,-0.489079701702472,-0.46122787679483,-0.586248568547678,-0.415447154401548,-0.461018079205664,-0.0685145701647427,-0.131364054219316,-0.199474251984375,-0.462004739853164,-0.784059018369661
"TCGA.G4.6298.01A.11R.1723.07",1.04294199435978,0.426020345486322,-0.296443989928176,-0.344950408926512,0.103795185550124,-0.527242827183344,-0.622165380385648,0.958612054018445,-0.295021028491677,-0.670762474749298,0.212095295699572,-0.0717927301767341
"TCGA.G4.6314.01A.11R.1723.07",1.05421907330535,-0.388711973292654,0.320764025292879,0.908988941978153,0.500110745098019,1.65776249782098,0.576797264925466,-0.0699418012796359,0.4593809171427,-0.504343033849538,-0.150421387594768,0.792709588756958
"TCGA.A6.5657.01A.01R.A32Z.07",1.08920544412442,-0.918610437372967,0.992630046233676,1.30178282076728,-0.0276392749053357,0.699365048537478,0.257852413659496,-0.0338703780366188,0.312740971455936,0.618611365450536,0.583179834802629,1.55914965813558
"TCGA.D5.6538.01A.11R.1723.07",1.11207306330894,2.59037280438207,-0.514284396257061,-0.756765959039147,-0.575252060615753,-0.5013159865272,-0.653628111068457,-0.735774277228839,-0.549283990512104,-0.0475493733086625,-0.721519485427625,-0.864591007562688
"TCGA.AA.3526.01A.02R.A32Z.07",1.12066448770242,-0.744893576891391,-0.425704503928218,-0.28177957739719,0.247866513064237,-0.435060819912778,-0.433725152274022,0.349796195638297,0.0995163113490395,-0.705961279827982,-0.099686150574953,0.324803236570953
"TCGA.A6.5665.01A.01R.1653.07",1.12445812211389,-0.842642303326572,-0.586314444812193,-0.797222262229498,-0.640202985430068,-0.759621844976183,-0.687155012695676,-1.05467955130955,-0.524502797706355,0.25063736760444,-0.491181324006536,-0.668139857638357
"TCGA.D5.6533.01A.11R.1723.07",1.13486569039428,0.22758065690438,-0.576819751212947,-0.518548373145681,-0.237092415624469,-0.20839293919736,-0.237685857011592,0.41131128722253,0.0372718170676751,-0.925768051892773,-0.409117112880321,-0.10073901771195
"TCGA.F4.6461.01A.11R.1774.07",1.1376179572466,0.521602765497288,0.0313887718465827,0.446801896315091,0.0858764508098333,0.321550247257099,0.18795768558378,-0.069892282852365,-0.0325904227724666,0.719186961988693,-0.181035601420749,0.255276867117878
"TCGA.AD.6895.01A.11R.1928.07",1.14122070267833,-0.546483729440429,-0.474910588831248,-0.0129930934661994,-0.29984313511395,-0.277522316695023,-0.326834634227055,1.15752977718411,-0.324398177197691,0.811557288223527,-0.429116499397585,-0.033901235729594
"TCGA.AA.3697.01A.01R.1723.07",1.16704383434762,0.30385420843916,-0.594040057740816,-0.425417134868558,-0.526180606408977,-0.436836503229332,-0.350318580576685,-0.0803307673210428,-0.21608745692508,-0.420591956626734,-0.431192432011054,-0.501556318058523
"TCGA.AZ.4682.01B.01R.A32Z.07",1.1890055830613,-0.569958020589062,-0.461853032631393,-0.655990268706737,-0.638946486470034,-0.650243371484499,-0.674656360533039,-0.0424678774203191,-0.53400676013814,-0.904485300329817,-0.421989748595094,-0.521574150005619
"TCGA.A6.2682.01A.01R.1410.07",1.20358700137726,-0.315988937486515,0.634947576893498,0.287618752905017,-0.00460811272341981,0.0362680938157397,0.403963754151354,1.2437226521011,0.909518259161025,-0.160098507883236,1.46180325367458,0.299441732330029
"TCGA.G4.6586.01A.11R.1774.07",1.21501491670415,-1.85134335076292,-0.58542755197599,-0.738603220849137,-0.613011891825715,-0.845493144470964,-0.795905278960674,-0.63427360582821,-0.799265034847162,1.52028353010864,-0.679631289350368,-0.793339251757688
"TCGA.G4.6307.01A.11R.1723.07",1.26011030771177,2.67862400703443,-0.499801224516784,-0.822456216382759,-0.639845134541495,-0.799702063260926,-0.87825667250298,-0.0758157871634437,-0.710113295794653,-0.522181270259287,-0.625736974073337,-0.688576472680581
"TCGA.D5.5540.01A.01R.1653.07",1.2617953574556,-0.585326702059679,-0.434898077413315,-0.730641472014648,0.434571654247923,-0.608942079632993,-0.615708876201023,2.07973235602801,0.0367901592992605,-0.882135757479042,-0.304662485708827,-0.658290079240957
"TCGA.CM.4743.01A.01R.1723.07",1.26490809769378,-1.10564508522157,-0.608484413216379,-0.0829402624300246,-0.393977225081967,-0.663958654016625,-0.585218924782253,0.976328646886431,-0.195402011470554,0.145263863980768,-0.111921641793404,-0.655978396555853
"TCGA.G4.6321.01A.11R.1723.07",1.33524798815085,3.72325527321822,-0.545220959234485,-0.748254077761817,-0.677438784115023,-0.747430848261573,-0.63876114683192,-0.98578731447147,-0.735760412538942,-0.0946898719077082,-0.69964226031302,-0.588713455816467
"TCGA.CA.5254.01A.21R.1839.07",1.39584671739074,0.167758470977691,0.149329051555353,-0.423401934060667,-0.235075811649495,-0.389802690434619,-0.405070544306206,-0.665293049080114,-0.126945655790764,-0.48009343487419,-0.0222869956063501,-0.0713655714197041
"TCGA.DM.A282.01A.12R.A16W.07",1.4115356894746,1.217811720956,-0.309159257248276,-0.552682658312172,-0.471687257465484,-0.376893963455574,-0.575675873604474,-0.673362351906259,-0.0154369134436874,-0.939715949924555,-0.23928798505262,-0.364128457561468
"TCGA.DM.A1D7.01A.11R.A155.07",1.52170163972755,0.908855114358088,-0.593527212546407,-0.687232927984831,-0.654113206623404,-0.535569923841831,-0.668465684617761,-0.437112136216417,-0.456554600910161,-0.699226164682498,-0.47331579232968,-0.718502712658396
"TCGA.A6.5660.01A.01R.1653.07",1.52542922996076,-1.03215947378467,0.17796251615972,0.0145883085341715,-0.16577682346054,0.0857835316500466,-0.222353627699484,-0.232742984412991,-0.0264090376564991,0.155910547181589,-0.280664148643742,-0.4328591391338
"TCGA.A6.4105.01A.02R.1774.07",1.52967622569913,-0.0870536689864616,-0.353088682651031,0.152217317951249,0.959857717362256,-0.243968289756671,0.141256670821269,2.7721826372495,0.837311333155245,-0.0553035129678841,0.538134877357234,1.45393459331574
"TCGA.5M.AAT5.01A.21R.A41B.07",1.5445969548578,1.02772032330322,-0.595549187062897,-0.755287354048981,0.0458569638158959,-0.735368154741674,-0.858146882014426,-0.428174610298791,-0.736603810529577,-0.723565989786666,-0.590700977442884,-0.781738960022655
"TCGA.AD.6888.01A.11R.1928.07",1.60128203392143,0.310432890360234,-0.630456771545655,-1.0301043045148,-0.65272652549761,-0.925100616203412,-0.914843092187773,-0.679010753843611,-0.861845430763446,-0.710005533366878,-0.721006294496951,-0.7401873013241
"TCGA.CM.4744.01A.01R.A32Z.07",1.6796148322834,-0.95126651517408,-0.566811036168846,-0.801145570292152,-0.669093250238889,-0.843704850156639,-0.830085598545124,-0.983052796876629,-0.706651587624136,3.77947679932277,-0.660870280045046,-0.767475207802611
"TCGA.AD.6890.01A.11R.1928.07",1.73703335680195,0.878630120641699,-0.248105977854215,-0.397616005455452,0.54824273293588,-0.552180252818732,-0.52738251339438,-0.434086010105426,-0.289221921962196,-0.422125800816683,0.251818358933873,-0.171571990421823
"TCGA.CA.5256.01A.01R.1410.07",1.86564565908875,0.543850556221681,-0.599383763516507,-0.696443816022987,-0.490726961364789,-0.567475748201964,-0.539062424984101,-0.821544594899788,-0.0456230086906008,-0.638848962243549,-0.358256763850319,-0.776085388238433
"TCGA.DM.A1D0.01A.11R.A155.07",1.93619703294674,0.258082544379274,-0.618702500839849,-0.87809000355101,-0.621727834600702,-0.886683678863788,-0.857535713170092,-0.946228693539096,-0.591944823202592,-0.984468109819528,-0.590815663452222,-0.808792347967894
"TCGA.CM.6676.01A.11R.1839.07",1.93933874740506,0.508965196231641,1.3181808821434,-0.201195319850374,-0.0442098672239929,0.125641686713173,-0.228655305942436,0.786235107460418,-0.28881181720477,-0.551340232126339,-0.0672925659374267,-0.361330986486016
"TCGA.AA.3506.01A.01R.1410.07",2.01697488620925,-0.152182566111406,-0.29208127702436,-0.224703739838241,-0.443071880165098,-0.408215569636368,-0.222665641334483,-0.111525175682637,-0.0722950560645143,0.383216702777167,-0.284067658698638,-0.149284354099135
"TCGA.AD.6889.01A.11R.1928.07",2.08038851774795,0.152265135418127,-0.491932109033761,-0.546602129111041,-0.484633384583476,-0.703900973782264,-0.734784983108226,-0.534607317055589,-0.362265620679816,0.0793244860710024,-0.323453614572158,-0.778815854018665
"TCGA.NH.A6GB.01A.11R.A37K.07",2.11014759838058,-0.899667766481379,-0.601395151778983,-0.631117619643443,-0.587269492859991,-0.58999405548236,-0.552918821930157,-0.369467763745559,-0.537123953811304,-0.0945571864241485,-0.45349133093777,-0.812854543990632
"TCGA.AA.3663.01A.01R.1723.07",2.18491287487256,-1.03736408639766,-0.539976058496249,-0.591871659232246,-0.612474236527417,-0.749290422128515,-0.547892227162782,-0.211363128336463,-0.463997439108744,-0.0646021116557391,-0.545547126210846,-0.726526596761039
"TCGA.4N.A93T.01A.11R.A37K.07",2.5018336049165,0.47434579157885,-0.49957303193028,-0.907241696902162,-0.684368721522645,-0.817435319343679,-0.857518393657973,-1.03866639233968,-0.821681665650888,-0.193540557159591,-0.645027392532876,-0.864591007562688
"TCGA.A6.2686.01A.01R.A32Z.07",3.36251735915136,-1.39806122199152,-0.389586557736636,0.624643249808498,-0.468407580154836,-0.216177214647451,0.324560351505247,2.20068166484161,-0.0194750208693916,2.14282258929279,0.434740226938712,1.01391081960333
"TCGA.A6.5656.01A.21R.1839.07",3.64880040794607,0.420551653834617,-0.5198574708697,-0.792722490989075,-0.549567987795657,-0.459318622429169,-0.742261501589943,-0.0928193146787302,-0.702539277075925,-0.791320505111527,-0.595327804930718,-0.447658933715608
"TCGA.G4.6317.01A.11R.1723.07",5.12246759249978,0.152495600768163,-0.585488716999176,-0.979215604219335,-0.665137117315245,-0.857289636277049,-0.897461124858021,0.724052067312778,-0.883108600528918,-0.853719834319924,-0.597501046885443,-0.590128942677998
"TCGA.RU.A8FL.01A.11R.A37K.07",5.84505623669359,-0.62096821035996,-0.630456771545655,-1.00108979086563,-0.695037537323238,-0.939117191921409,-0.92605537695027,-0.941047965637079,-0.860415695599431,-0.227683185789141,-0.705194684987328,-0.864591007562688
